Date,adj_close
2013-10-01,15.047438621520996
2013-10-02,15.096781730651855
2013-10-03,14.907132148742676
2013-10-04,14.895403861999512
2013-10-07,15.040960311889648
2013-10-08,14.830962181091309
2013-10-09,15.00518798828125
2013-10-10,15.0992431640625
2013-10-11,15.196993827819824
2013-10-14,15.296608924865723
2013-10-15,15.37801456451416
2013-10-16,15.45295238494873
2013-10-17,15.5574951171875
2013-10-18,15.692869186401367
2013-10-21,16.077407836914062
2013-10-22,16.031461715698242
2013-10-23,16.18842124938965
2013-10-24,16.402738571166992
2013-10-25,16.219255447387695
2013-10-28,16.34014320373535
2013-10-29,15.933088302612305
2013-10-30,16.186573028564453
2013-10-31,16.11872673034668
2013-11-01,16.036399841308594
2013-11-04,16.24361801147461
2013-11-05,16.203535079956055
2013-11-06,16.157629013061523
2013-11-07,15.896150588989258
2013-11-08,16.14645767211914
2013-11-11,16.099626541137695
2013-11-12,16.129405975341797
2013-11-13,16.148632049560547
2013-11-14,16.382198333740234
2013-11-15,16.28387451171875
2013-11-18,16.08659553527832
2013-11-19,16.115129470825195
2013-11-20,15.974000930786133
2013-11-21,16.16445541381836
2013-11-22,16.12288475036621
2013-11-25,16.245092391967773
2013-11-26,16.544727325439453
2013-11-27,16.93431282043457
2013-11-29,17.247892379760742
2013-12-02,17.097768783569336
2013-12-03,17.565818786621094
2013-12-04,17.52488136291504
2013-12-05,17.61483383178711
2013-12-06,17.370407104492188
2013-12-09,17.569236755371094
2013-12-10,17.54193878173828
2013-12-11,17.411975860595703
2013-12-12,17.38654136657715
2013-12-13,17.19702911376953
2013-12-16,17.292251586914062
2013-12-17,17.214397430419922
2013-12-18,17.083494186401367
2013-12-19,16.88777732849121
2013-12-20,17.02922248840332
2013-12-23,17.682758331298828
2013-12-24,17.607688903808594
2013-12-26,17.490764617919922
2013-12-27,17.37258529663086
2013-12-30,17.199817657470703
2013-12-31,17.40142822265625
2014-01-02,17.156702041625977
2014-01-03,16.77983856201172
2014-01-06,16.871341705322266
2014-01-07,16.750682830810547
2014-01-08,16.85675811767578
2014-01-09,16.641490936279297
2014-01-10,16.530460357666016
2014-01-13,16.617000579833984
2014-01-14,16.94764518737793
2014-01-15,17.28790855407715
2014-01-16,17.191442489624023
2014-01-17,16.770221710205078
2014-01-21,17.0307674407959
2014-01-22,17.106447219848633
2014-01-23,17.251300811767578
2014-01-24,16.937726974487305
2014-01-27,17.075122833251953
2014-01-28,15.710359573364258
2014-01-29,15.531999588012695
2014-01-30,15.501919746398926
2014-01-31,15.527348518371582
2014-02-03,15.556200981140137
2014-02-04,15.78138542175293
2014-02-05,15.899251937866211
2014-02-06,15.991926193237305
2014-02-07,16.21565055847168
2014-02-10,16.50615692138672
2014-02-11,16.723642349243164
2014-02-12,16.722393035888672
2014-02-13,16.987939834594727
2014-02-14,16.97420310974121
2014-02-18,17.03660774230957
2014-02-19,16.76763153076172
2014-02-20,16.57355499267578
2014-02-21,16.389453887939453
2014-02-24,16.461219787597656
2014-02-25,16.2899227142334
2014-02-26,16.14295196533203
2014-02-27,16.464967727661133
2014-02-28,16.42034149169922
2014-03-03,16.467775344848633
2014-03-04,16.576366424560547
2014-03-05,16.611318588256836
2014-03-06,16.561071395874023
2014-03-07,16.551395416259766
2014-03-10,16.566373825073242
2014-03-11,16.727699279785156
2014-03-12,16.74392318725586
2014-03-13,16.55794906616211
2014-03-14,16.371978759765625
2014-03-17,16.435945510864258
2014-03-18,16.581348419189453
2014-03-19,16.576984405517578
2014-03-20,16.497108459472656
2014-03-21,16.627225875854492
2014-03-24,16.824426651000977
2014-03-25,17.005401611328125
2014-03-26,16.842836380004883
2014-03-27,16.770444869995117
2014-03-28,16.751724243164062
2014-03-31,16.747982025146484
2014-04-01,16.90118408203125
2014-04-02,16.929271697998047
2014-04-03,16.811948776245117
2014-04-04,16.594457626342773
2014-04-07,16.333913803100586
2014-04-08,16.33297348022461
2014-04-09,16.547658920288086
2014-04-10,16.3342227935791
2014-04-11,16.21346664428711
2014-04-14,16.278060913085938
2014-04-15,16.16197967529297
2014-04-16,16.194744110107422
2014-04-17,16.37978744506836
2014-04-21,16.57417869567871
2014-04-22,16.590715408325195
2014-04-23,16.373849868774414
2014-04-24,17.716217041015625
2014-04-25,17.846330642700195
2014-04-28,18.537473678588867
2014-04-29,18.482559204101562
2014-04-30,18.412670135498047
2014-05-01,18.456039428710938
2014-05-02,18.490367889404297
2014-05-05,18.751846313476562
2014-05-06,18.547460556030273
2014-05-07,18.482559204101562
2014-05-08,18.449617385864258
2014-05-09,18.372743606567383
2014-05-12,18.601482391357422
2014-05-13,18.630659103393555
2014-05-14,18.634119033813477
2014-05-15,18.47566032409668
2014-05-16,18.748327255249023
2014-05-19,18.97048568725586
2014-05-20,18.974254608154297
2014-05-21,19.024446487426758
2014-05-22,19.054574966430664
2014-05-23,19.26982307434082
2014-05-27,19.63066291809082
2014-05-28,19.57982635498047
2014-05-29,19.93659019470215
2014-05-30,19.861919403076172
2014-06-02,19.725419998168945
2014-06-03,20.004365921020508
2014-06-04,20.2327880859375
2014-06-05,20.312179565429688
2014-06-06,20.25633430480957
2014-06-09,20.58045768737793
2014-06-10,20.70125961303711
2014-06-11,20.6156005859375
2014-06-12,20.27075958251953
2014-06-13,20.048919677734375
2014-06-16,20.250991821289062
2014-06-17,20.224634170532227
2014-06-18,20.246597290039062
2014-06-19,20.176311492919922
2014-06-20,19.967655181884766
2014-06-23,19.950088500976562
2014-06-24,19.82928466796875
2014-06-25,19.84685516357422
2014-06-26,19.965463638305664
2014-06-27,20.20267677307129
2014-06-30,20.41132926940918
2014-07-01,20.540918350219727
2014-07-02,20.532133102416992
2014-07-03,20.65294075012207
2014-07-07,21.079042434692383
2014-07-08,20.94286346435547
2014-07-09,20.95165252685547
2014-07-10,20.87478256225586
2014-07-11,20.914310455322266
2014-07-14,21.184463500976562
2014-07-15,20.9362735748291
2014-07-16,20.817672729492188
2014-07-17,20.44647216796875
2014-07-18,20.740800857543945
2014-07-21,20.6331729888916
2014-07-22,20.804492950439453
2014-07-23,21.347007751464844
2014-07-24,21.31186866760254
2014-07-25,21.45243263244629
2014-07-28,21.74895477294922
2014-07-29,21.608379364013672
2014-07-30,21.5578670501709
2014-07-31,20.997774124145508
2014-08-01,21.114185333251953
2014-08-04,20.995582580566406
2014-08-05,20.892349243164062
2014-08-06,20.857202529907227
2014-08-07,20.854997634887695
2014-08-08,20.91239356994629
2014-08-11,21.188308715820312
2014-08-12,21.18389320373535
2014-08-13,21.4642276763916
2014-08-14,21.521617889404297
2014-08-15,21.627565383911133
2014-08-18,21.88804054260254
2014-08-19,22.190441131591797
2014-08-20,22.19927215576172
2014-08-21,22.201480865478516
2014-08-22,22.364824295043945
2014-08-25,22.41339111328125
2014-08-26,22.26990509033203
2014-08-27,22.543609619140625
2014-08-28,22.570104598999023
2014-08-29,22.625286102294922
2014-09-02,22.80187225341797
2014-09-03,21.839473724365234
2014-09-04,21.658472061157227
2014-09-05,21.84609603881836
2014-09-08,21.711444854736328
2014-09-09,21.629777908325195
2014-09-10,22.294187545776367
2014-09-11,22.38909912109375
2014-09-12,22.43986701965332
2014-09-15,22.433252334594727
2014-09-16,22.26328468322754
2014-09-17,22.422208786010742
2014-09-18,22.46856117248535
2014-09-19,22.285358428955078
2014-09-22,22.30743408203125
2014-09-23,22.656187057495117
2014-09-24,22.45974349975586
2014-09-25,21.603290557861328
2014-09-26,22.239002227783203
2014-09-29,22.09773826599121
2014-09-30,22.239002227783203
2014-10-01,21.892454147338867
2014-10-02,22.05137825012207
2014-10-03,21.98957633972168
2014-10-06,21.98957633972168
2014-10-07,21.797536849975586
2014-10-08,22.250043869018555
2014-10-09,22.298606872558594
2014-10-10,22.23459243774414
2014-10-13,22.031517028808594
2014-10-14,21.797536849975586
2014-10-15,21.530437469482422
2014-10-16,21.247907638549805
2014-10-17,21.559141159057617
2014-10-20,22.020477294921875
2014-10-21,22.618669509887695
2014-10-22,22.733449935913086
2014-10-23,23.139598846435547
2014-10-24,23.225685119628906
2014-10-27,23.201412200927734
2014-10-28,23.561199188232422
2014-10-29,23.693647384643555
2014-10-30,23.614187240600586
2014-10-31,23.839330673217773
2014-11-03,24.14835548400879
2014-11-04,23.971773147583008
2014-11-05,24.029163360595703
2014-11-06,24.09787940979004
2014-11-07,24.166614532470703
2014-11-10,24.126710891723633
2014-11-11,24.319578170776367
2014-11-12,24.66319465637207
2014-11-13,25.011245727539062
2014-11-14,25.312759399414062
2014-11-17,25.2706298828125
2014-11-18,25.59874153137207
2014-11-19,25.42137908935547
2014-11-20,25.784961700439453
2014-11-21,25.820430755615234
2014-11-24,26.29928207397461
2014-11-25,26.070938110351562
2014-11-26,26.381317138671875
2014-11-28,26.365781784057617
2014-12-01,25.510061264038086
2014-12-02,25.412519454956055
2014-12-03,25.700716018676758
2014-12-04,25.60317039489746
2014-12-05,25.49454116821289
2014-12-08,24.918148040771484
2014-12-09,25.299449920654297
2014-12-10,24.81838607788086
2014-12-11,24.745220184326172
2014-12-12,24.326229095458984
2014-12-15,23.993696212768555
2014-12-16,23.665584564208984
2014-12-17,24.25528907775879
2014-12-18,24.973569869995117
2014-12-19,24.780698776245117
2014-12-22,25.037858963012695
2014-12-23,24.94917869567871
2014-12-24,24.831682205200195
2014-12-26,25.2706298828125
2014-12-29,25.252897262573242
2014-12-30,24.944744110107422
2014-12-31,24.4703311920166
2015-01-02,24.237545013427734
2015-01-05,23.554737091064453
2015-01-06,23.556961059570312
2015-01-07,23.887277603149414
2015-01-08,24.805082321166992
2015-01-09,24.831682205200195
2015-01-12,24.21981430053711
2015-01-13,24.434860229492188
2015-01-14,24.341751098632812
2015-01-15,23.681108474731445
2015-01-16,23.497100830078125
2015-01-20,24.10232162475586
2015-01-21,24.28632354736328
2015-01-22,24.918148040771484
2015-01-23,25.046730041503906
2015-01-26,25.073326110839844
2015-01-27,24.1954345703125
2015-01-28,25.563257217407227
2015-01-29,26.35914421081543
2015-01-30,25.973400115966797
2015-02-02,26.29928207397461
2015-02-03,26.303714752197266
2015-02-04,26.505449295043945
2015-02-05,26.69464111328125
2015-02-06,26.469839096069336
2015-02-09,26.645675659179688
2015-02-10,27.15757942199707
2015-02-11,27.794124603271484
2015-02-12,28.145769119262695
2015-02-13,28.28376579284668
2015-02-17,28.4506893157959
2015-02-18,28.648773193359375
2015-02-19,28.58867645263672
2015-02-20,28.822376251220703
2015-02-23,29.60135841369629
2015-02-24,29.416627883911133
2015-02-25,28.664350509643555
2015-02-26,29.027137756347656
2015-02-27,28.590913772583008
2015-03-02,28.73112678527832
2015-03-03,28.791217803955078
2015-03-04,28.608707427978516
2015-03-05,28.134639739990234
2015-03-06,28.17693328857422
2015-03-09,28.297117233276367
2015-03-10,27.711767196655273
2015-03-11,27.20654296875
2015-03-12,27.698415756225586
2015-03-13,27.507007598876953
2015-03-16,27.8096981048584
2015-03-17,28.27485466003418
2015-03-18,28.593130111694336
2015-03-19,28.377241134643555
2015-03-20,28.021142959594727
2015-03-23,28.31269645690918
2015-03-24,28.196969985961914
2015-03-25,27.460269927978516
2015-03-26,27.651670455932617
2015-03-27,27.43132972717285
2015-03-30,28.125751495361328
2015-03-31,27.69396209716797
2015-04-01,27.653898239135742
2015-04-02,27.892044067382812
2015-04-06,28.34386444091797
2015-04-07,28.045604705810547
2015-04-08,27.954362869262695
2015-04-09,28.168027877807617
2015-04-10,28.2882137298584
2015-04-13,28.232568740844727
2015-04-14,28.11016845703125
2015-04-15,28.216991424560547
2015-04-16,28.08123016357422
2015-04-17,27.76518440246582
2015-04-20,28.39950180053711
2015-04-21,28.245929718017578
2015-04-22,28.626516342163086
2015-04-23,28.860218048095703
2015-04-24,28.995983123779297
2015-04-27,29.52346420288086
2015-04-28,29.058292388916016
2015-04-29,28.630962371826172
2015-04-30,27.854206085205078
2015-05-01,28.699962615966797
2015-05-04,28.644325256347656
2015-05-05,27.99888801574707
2015-05-06,27.823055267333984
2015-05-07,27.995140075683594
2015-05-08,28.52259635925293
2015-05-11,28.23204803466797
2015-05-12,28.131479263305664
2015-05-13,28.162755966186523
2015-05-14,28.819847106933594
2015-05-15,28.779617309570312
2015-05-18,29.096986770629883
2015-05-19,29.07016944885254
2015-05-20,29.06792640686035
2015-05-21,29.365177154541016
2015-05-22,29.6221923828125
2015-05-26,28.969589233398438
2015-05-27,29.510446548461914
2015-05-28,29.452346801757812
2015-05-29,29.117101669311523
2015-06-01,29.175203323364258
2015-06-02,29.04557991027832
2015-06-03,29.08133316040039
2015-06-04,28.911479949951172
2015-06-05,28.7528018951416
2015-06-08,28.562824249267578
2015-06-09,28.477893829345703
2015-06-10,28.804195404052734
2015-06-11,28.7393856048584
2015-06-12,28.42202377319336
2015-06-15,28.366147994995117
2015-06-16,28.518129348754883
2015-06-17,28.451078414916992
2015-06-18,28.58070945739746
2015-06-19,28.29463005065918
2015-06-22,28.52035903930664
2015-06-23,28.390727996826172
2015-06-24,28.632102966308594
2015-06-25,28.495777130126953
2015-06-26,28.32814598083496
2015-06-29,27.831993103027344
2015-06-30,28.03313636779785
2015-07-01,28.29463005065918
2015-07-02,28.258869171142578
2015-07-06,28.160531997680664
2015-07-07,28.09124755859375
2015-07-08,27.393945693969727
2015-07-09,26.8351993560791
2015-07-10,27.552621841430664
2015-07-13,28.08454704284668
2015-07-14,28.0733699798584
2015-07-15,28.34380531311035
2015-07-16,28.72150993347168
2015-07-17,28.969589233398438
2015-07-20,29.517154693603516
2015-07-21,29.22214126586914
2015-07-22,27.9862117767334
2015-07-23,27.97279930114746
2015-07-24,27.825279235839844
2015-07-27,27.438642501831055
2015-07-28,27.57497215270996
2015-07-29,27.487812042236328
2015-07-30,27.349239349365234
2015-07-31,27.11009979248047
2015-08-03,26.47089958190918
2015-08-04,25.621612548828125
2015-08-05,25.791471481323242
2015-08-06,25.847599029541016
2015-08-07,25.935157775878906
2015-08-10,26.878093719482422
2015-08-11,25.479408264160156
2015-08-12,25.872291564941406
2015-08-13,25.85209083557129
2015-08-14,26.033946990966797
2015-08-17,26.303354263305664
2015-08-18,26.15517234802246
2015-08-19,25.82065773010254
2015-08-20,25.290817260742188
2015-08-21,23.743959426879883
2015-08-24,23.151260375976562
2015-08-25,23.29045867919922
2015-08-26,24.626272201538086
2015-08-27,25.35143280029297
2015-08-28,25.434499740600586
2015-08-31,25.315513610839844
2015-09-01,24.183996200561523
2015-09-02,25.22121810913086
2015-09-03,24.77893829345703
2015-09-04,24.531986236572266
2015-09-08,25.214488983154297
2015-09-09,24.72953987121582
2015-09-10,25.272865295410156
2015-09-11,25.64105224609375
2015-09-14,25.888010025024414
2015-09-15,26.105775833129883
2015-09-16,26.13496971130371
2015-09-17,25.575944900512695
2015-09-18,25.470428466796875
2015-09-21,25.865554809570312
2015-09-22,25.459199905395508
2015-09-23,25.665748596191406
2015-09-24,25.818410873413086
2015-09-25,25.75330352783203
2015-09-28,25.243671417236328
2015-09-29,24.484830856323242
2015-09-30,24.763233184814453
2015-10-01,24.601581573486328
2015-10-02,24.781185150146484
2015-10-05,24.870986938476562
2015-10-06,24.989974975585938
2015-10-07,24.870986938476562
2015-10-08,24.583620071411133
2015-10-09,25.171829223632812
2015-10-12,25.055082321166992
2015-10-13,25.097736358642578
2015-10-14,24.74302101135254
2015-10-15,25.11345863342285
2015-10-16,24.929367065429688
2015-10-19,25.084266662597656
2015-10-20,25.542264938354492
2015-10-21,25.540021896362305
2015-10-22,25.930667877197266
2015-10-23,26.734405517578125
2015-10-26,25.881271362304688
2015-10-27,25.717384338378906
2015-10-28,26.77705955505371
2015-10-29,27.0599422454834
2015-10-30,26.828699111938477
2015-11-02,27.205869674682617
2015-11-03,27.517940521240234
2015-11-04,27.389965057373047
2015-11-05,27.263704299926758
2015-11-06,27.295269012451172
2015-11-09,27.184791564941406
2015-11-10,26.328006744384766
2015-11-11,26.179197311401367
2015-11-12,26.091266632080078
2015-11-13,25.329181671142578
2015-11-16,25.74403953552246
2015-11-17,25.633563995361328
2015-11-18,26.44525146484375
2015-11-19,26.781200408935547
2015-11-20,26.898447036743164
2015-11-23,26.548967361450195
2015-11-24,26.803747177124023
2015-11-25,26.61209487915039
2015-11-27,26.56249237060547
2015-11-30,26.672977447509766
2015-12-01,26.45652961730957
2015-12-02,26.21752166748047
2015-12-03,25.974023818969727
2015-12-04,26.837568283081055
2015-12-07,26.668468475341797
2015-12-08,26.657190322875977
2015-12-09,26.0687198638916
2015-12-10,26.192726135253906
2015-12-11,25.518571853637695
2015-12-14,25.360748291015625
2015-12-15,24.912063598632812
2015-12-16,25.10370635986328
2015-12-17,24.571611404418945
2015-12-18,23.90646743774414
2015-12-21,24.1995792388916
2015-12-22,24.177032470703125
2015-12-23,24.488183975219727
2015-12-24,24.35740852355957
2015-12-28,24.0845890045166
2015-12-29,24.517492294311523
2015-12-30,24.197324752807617
2015-12-31,23.732860565185547
2016-01-04,23.753150939941406
2016-01-05,23.157913208007812
2016-01-06,22.70472526550293
2016-01-07,21.746475219726562
2016-01-08,21.861467361450195
2016-01-11,22.2154541015625
2016-01-12,22.537878036499023
2016-01-13,21.958415985107422
2016-01-14,22.438661575317383
2016-01-15,21.899799346923828
2016-01-19,21.7938232421875
2016-01-20,21.823144912719727
2016-01-21,21.712665557861328
2016-01-22,22.867061614990234
2016-01-25,22.42063331604004
2016-01-26,22.54463768005371
2016-01-27,21.063302993774414
2016-01-28,21.214374542236328
2016-01-29,21.947145462036133
2016-02-01,21.741966247558594
2016-02-02,21.302305221557617
2016-02-03,21.72393226623535
2016-02-04,21.898483276367188
2016-02-05,21.31361198425293
2016-02-08,21.538047790527344
2016-02-09,21.533512115478516
2016-02-10,21.370288848876953
2016-02-11,21.241077423095703
2016-02-12,21.30681800842285
2016-02-16,21.90755844116211
2016-02-17,22.243057250976562
2016-02-18,21.821407318115234
2016-02-19,21.771528244018555
2016-02-22,21.961963653564453
2016-02-23,21.465499877929688
2016-02-24,21.785133361816406
2016-02-25,21.934755325317383
2016-02-26,21.968765258789062
2016-02-29,21.918886184692383
2016-03-01,22.789384841918945
2016-03-02,22.839252471923828
2016-03-03,23.009273529052734
2016-03-04,23.351591110229492
2016-03-07,23.093154907226562
2016-03-08,22.902732849121094
2016-03-09,22.923133850097656
2016-03-10,22.934473037719727
2016-03-11,23.18155860900879
2016-03-14,23.240503311157227
2016-03-15,23.707490921020508
2016-03-16,24.02259635925293
2016-03-17,23.984060287475586
2016-03-18,24.01125717163086
2016-03-21,24.008995056152344
2016-03-22,24.192615509033203
2016-03-23,24.058860778808594
2016-03-24,23.954586029052734
2016-03-28,23.845773696899414
2016-03-29,24.410234451293945
2016-03-30,24.83641815185547
2016-03-31,24.707202911376953
2016-04-01,24.93389320373535
2016-04-04,25.1900634765625
2016-04-05,24.893091201782227
2016-04-06,25.153785705566406
2016-04-07,24.605194091796875
2016-04-08,24.632396697998047
2016-04-11,24.71400260925293
2016-04-12,25.035911560058594
2016-04-13,25.398616790771484
2016-04-14,25.412216186523438
2016-04-15,24.90215301513672
2016-04-18,24.36490249633789
2016-04-19,24.23568344116211
2016-04-20,24.285558700561523
2016-04-21,24.02259635925293
2016-04-22,23.956850051879883
2016-04-25,23.820833206176758
2016-04-26,23.655353546142578
2016-04-27,22.175046920776367
2016-04-28,21.49724006652832
2016-04-29,21.250146865844727
2016-05-02,21.22747802734375
2016-05-03,21.576583862304688
2016-05-04,21.352163314819336
2016-05-05,21.265487670898438
2016-05-06,21.14689064025879
2016-05-09,21.162860870361328
2016-05-10,21.306537628173828
2016-05-11,21.098997116088867
2016-05-12,20.60407829284668
2016-05-13,20.645130157470703
2016-05-16,21.411457061767578
2016-05-17,21.322500228881836
2016-05-18,21.566543579101562
2016-05-19,21.48444175720215
2016-05-20,21.717071533203125
2016-05-23,21.9930362701416
2016-05-24,22.328304290771484
2016-05-25,22.720592498779297
2016-05-26,22.90077018737793
2016-05-27,22.887081146240234
2016-05-31,22.775327682495117
2016-06-01,22.45602798461914
2016-06-02,22.28725814819336
2016-06-03,22.332868576049805
2016-06-06,22.49479866027832
2016-06-07,22.586027145385742
2016-06-08,22.56550407409668
2016-06-09,22.72743034362793
2016-06-10,22.540416717529297
2016-06-13,22.200580596923828
2016-06-14,22.227951049804688
2016-06-15,22.154966354370117
2016-06-16,22.24848175048828
2016-06-17,21.742156982421875
2016-06-20,21.689701080322266
2016-06-21,21.874448776245117
2016-06-22,21.792341232299805
2016-06-23,21.917774200439453
2016-06-24,21.30198097229004
2016-06-27,20.991798400878906
2016-06-28,21.34531021118164
2016-06-29,21.53005027770996
2016-06-30,21.80374526977539
2016-07-01,21.869884490966797
2016-07-05,21.664613723754883
2016-07-06,21.787769317626953
2016-07-07,21.881284713745117
2016-07-08,22.050060272216797
2016-07-11,22.118478775024414
2016-07-12,22.218830108642578
2016-07-13,22.0933895111084
2016-07-14,22.531280517578125
2016-07-15,22.529016494750977
2016-07-18,22.76848793029785
2016-07-19,22.777606964111328
2016-07-20,22.798139572143555
2016-07-21,22.677257537841797
2016-07-22,22.501646041870117
2016-07-25,22.200580596923828
2016-07-26,22.047779083251953
2016-07-27,23.480073928833008
2016-07-28,23.797090530395508
2016-07-29,23.767444610595703
2016-08-01,24.187095642089844
2016-08-02,23.829025268554688
2016-08-03,24.127796173095703
2016-08-04,24.276845932006836
2016-08-05,24.646034240722656
2016-08-08,24.85012435913086
2016-08-09,24.95100975036621
2016-08-10,24.765274047851562
2016-08-11,24.749221801757812
2016-08-12,24.806554794311523
2016-08-15,25.104652404785156
2016-08-16,25.08172035217285
2016-08-17,25.045032501220703
2016-08-18,25.012928009033203
2016-08-19,25.0771427154541
2016-08-22,24.88222885131836
2016-08-23,24.96019172668457
2016-08-24,24.77215576171875
2016-08-25,24.666675567626953
2016-08-26,24.52220916748047
2016-08-29,24.494693756103516
2016-08-30,24.306657791137695
2016-08-31,24.32959747314453
2016-09-01,24.474056243896484
2016-09-02,24.703365325927734
2016-09-06,24.69647789001465
2016-09-07,24.84782600402832
2016-09-08,24.196590423583984
2016-09-09,23.64854621887207
2016-09-12,24.178251266479492
2016-09-13,24.753816604614258
